Sarah Noel	Noel, Sarah	http://vocab.getty.edu/ulan/500195055
Nido	Nido, Davide	http://vocab.getty.edu/ulan/500294227
D Nido	Nido, Davide	http://vocab.getty.edu/ulan/500294227
Philippe Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
M Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
M. Philippe Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
M. Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
M Philippe Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
P. Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
P Noir	Noir, Philippe	http://vocab.getty.edu/ulan/500002496
Gaspar Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
M Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
G Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
M Gaspar Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
G. Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
M. Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
M. Gaspar Núñez Delgado	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
Delgado, Gaspar	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
Delgado, Gaspar Núñez	Núñez Delgado, Gaspar	http://vocab.getty.edu/ulan/500037267
Mônica Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Mme Mônica Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Mme Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
M. Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Mme. Mônica Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
M Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Mme. Nador	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
Nador, Mônica Panizza	Nador, Mônica	http://vocab.getty.edu/ulan/500356487
August Bernhard Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
M. Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
A B Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
A. B. Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
M. August Bernhard Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
M August Bernhard Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
M Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
Nipperdey	Nipperdey, August Bernhard	http://vocab.getty.edu/ulan/500085259
Bernhard Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
M Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
B Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
M Bernhard Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
B. Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
M. Bernhard Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
M. Nickel	Nickel, Bernhard	http://vocab.getty.edu/ulan/500264858
Luiz Arthur Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
M Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
L. A. Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
L A Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
M Luiz Arthur Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
M. Luiz Arthur Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
M. Navarrette	Navarrette, Luiz Arthur	http://vocab.getty.edu/ulan/500235581
Caspar Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
M Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
M. Caspar Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
M Caspar Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
C. Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
C Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
M. Niels	Niels, Caspar	http://vocab.getty.edu/ulan/500043816
Jussi Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
M. Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
M Jussi Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
J Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
M. Jussi Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
J. Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
M Niva	Niva, Jussi	http://vocab.getty.edu/ulan/500195047	http://id.loc.gov/authorities/names/n2011046520
Moshe Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
M Moshe Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
M. Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
M. Moshe Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
M Ninio	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
Ninio, Mosche	Ninio, Moshe	http://vocab.getty.edu/ulan/500195046	http://id.loc.gov/authorities/names/no94009717
Grizel Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Mme Grizel Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
G Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Mme. Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
G. Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Mme. Grizel Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Mme Niven	Niven, Grizel	http://vocab.getty.edu/ulan/500195048
Siegfried Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
S. Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
M. Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
M Siegfried Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
S Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
M. Siegfried Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
M Neuenhausen	Neuenhausen, Siegfried	http://vocab.getty.edu/ulan/500066840	http://id.loc.gov/authorities/names/n84142205
Erik Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
M Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
E Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
M. Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
M Erik Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
E. Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
M. Erik Nussbicker	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
Nussbicker, Erick	Nussbicker, Erik	http://vocab.getty.edu/ulan/500195074
Viet Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
M Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
M Viet Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
M. Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
M. Viet Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
V. Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
V Nguyen	Nguyen, Viet	http://vocab.getty.edu/ulan/500123179
Miika Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
M. Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
M Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Mme Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Mme. Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Mme. Miika Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Mme Miika Nyyssonen	Nyyssonen, Miika	http://vocab.getty.edu/ulan/500195077
Rừng	Nguyễn Tuấn Khanh	http://vocab.getty.edu/ulan/500123178	http://id.loc.gov/authorities/names/nr98016862
M Nguyễn Tuấn Khanh	Nguyễn Tuấn Khanh	http://vocab.getty.edu/ulan/500123178	http://id.loc.gov/authorities/names/nr98016862
M. Nguyễn Tuấn Khanh	Nguyễn Tuấn Khanh	http://vocab.getty.edu/ulan/500123178	http://id.loc.gov/authorities/names/nr98016862
Nguyễn Tuấn Khanh	Nguyễn Tuấn Khanh	http://vocab.getty.edu/ulan/500123178	http://id.loc.gov/authorities/names/nr98016862
Nguyễn, Tư Nghiêm	Nguyễn Tư Nghiêm	http://vocab.getty.edu/ulan/500123177	http://id.loc.gov/authorities/names/nr98026608
M. Nguyễn Tư Nghiêm	Nguyễn Tư Nghiêm	http://vocab.getty.edu/ulan/500123177	http://id.loc.gov/authorities/names/nr98026608
M Nguyễn Tư Nghiêm	Nguyễn Tư Nghiêm	http://vocab.getty.edu/ulan/500123177	http://id.loc.gov/authorities/names/nr98026608
Nguyễn Tư Nghiêm	Nguyễn Tư Nghiêm	http://vocab.getty.edu/ulan/500123177	http://id.loc.gov/authorities/names/nr98026608
Eric William Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
M Eric William Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
E W Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
M. Eric William Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
M. Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
M Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
E. W. Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
Nussy	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
Nussy, Eric William Nussbaum De	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
Nussy, Eric de	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
De Nussy, Eric	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
Nussbaum, Eric William	Nussy, Eric William	http://vocab.getty.edu/ulan/500195075
M. Nguyen Trong Khoi	Nguyen Trong Khoi	http://vocab.getty.edu/ulan/500123176	http://id.loc.gov/authorities/names/nr99009180
Nguyen Trong Khoi	Nguyen Trong Khoi	http://vocab.getty.edu/ulan/500123176	http://id.loc.gov/authorities/names/nr99009180
M Nguyen Trong Khoi	Nguyen Trong Khoi	http://vocab.getty.edu/ulan/500123176	http://id.loc.gov/authorities/names/nr99009180
Gideon Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
M. Gideon Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
M Gideon Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
M Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
M. Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
G. Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
G Nyanhongo	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
Nyanhongo, Gedion	Nyanhongo, Gideon	http://vocab.getty.edu/ulan/500195076	http://id.loc.gov/authorities/names/no2003074655
M. Nguyen Tri Minh	Nguyen Tri Minh	http://vocab.getty.edu/ulan/500123175
M Nguyen Tri Minh	Nguyen Tri Minh	http://vocab.getty.edu/ulan/500123175
Nguyen Tri Minh	Nguyen Tri Minh	http://vocab.getty.edu/ulan/500123175
Nguyen, Thi Hop	Nguyen Thi Hop	http://vocab.getty.edu/ulan/500123174
Mme Nguyen Thi Hop	Nguyen Thi Hop	http://vocab.getty.edu/ulan/500123174
Mme. Nguyen Thi Hop	Nguyen Thi Hop	http://vocab.getty.edu/ulan/500123174
Nguyen Thi Hop	Nguyen Thi Hop	http://vocab.getty.edu/ulan/500123174
Nguyen, Hop Thi	Nguyen Thi Hop	http://vocab.getty.edu/ulan/500123174
M Nguyễn Thanh Châu	Nguyễn Thanh Châu	http://vocab.getty.edu/ulan/500123173	http://id.loc.gov/authorities/names/n2004058313
M. Nguyễn Thanh Châu	Nguyễn Thanh Châu	http://vocab.getty.edu/ulan/500123173	http://id.loc.gov/authorities/names/n2004058313
Nguyễn Thanh Châu	Nguyễn Thanh Châu	http://vocab.getty.edu/ulan/500123173	http://id.loc.gov/authorities/names/n2004058313
Pierre Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
P. Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
M. Pierre Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
M Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
M. Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
M Pierre Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
P Noirot	Noirot, Pierre	http://vocab.getty.edu/ulan/500071490
Lâm Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
M Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
L. Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
M Lâm Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
M. Lâm Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
M. Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
L Nguyễn	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
Nguyễn Lâm	Nguyễn, Lâm	http://vocab.getty.edu/ulan/500123172
M Nguyen Khai	Nguyen Khai	http://vocab.getty.edu/ulan/500123171
Nguyen Khai	Nguyen Khai	http://vocab.getty.edu/ulan/500123171
M. Nguyen Khai	Nguyen Khai	http://vocab.getty.edu/ulan/500123171
Nguyễn, Gia Trí	Nguyễn Gia Trí	http://vocab.getty.edu/ulan/500123170	http://id.loc.gov/authorities/names/no2001044824
M Nguyễn Gia Trí	Nguyễn Gia Trí	http://vocab.getty.edu/ulan/500123170	http://id.loc.gov/authorities/names/no2001044824
Nguyễn Gia Trí	Nguyễn Gia Trí	http://vocab.getty.edu/ulan/500123170	http://id.loc.gov/authorities/names/no2001044824
M. Nguyễn Gia Trí	Nguyễn Gia Trí	http://vocab.getty.edu/ulan/500123170	http://id.loc.gov/authorities/names/no2001044824
Nguyen Gia Tri	Nguyễn Gia Trí	http://vocab.getty.edu/ulan/500123170	http://id.loc.gov/authorities/names/no2001044824
George Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
G. Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
M. George Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
M Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
M. Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
M George Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
G Nicholson	Nicholson, George	http://vocab.getty.edu/ulan/500159427
Sarah Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Mme. Sarah Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
S Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Mme. Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Mme Sarah Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
S. Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Mme Nettleton	Nettleton, Sarah	http://vocab.getty.edu/ulan/500245872
Niccolo D'Antonio	Niccolo d' Antonio	http://vocab.getty.edu/ulan/500024252
Niccolo d'Antonio	Niccolo d' Antonio	http://vocab.getty.edu/ulan/500024252
M. Niccolo d'Antonio	Niccolo d' Antonio	http://vocab.getty.edu/ulan/500024252
M Niccolo d'Antonio	Niccolo d' Antonio	http://vocab.getty.edu/ulan/500024252
Michel Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
M Michel Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
M Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
M. Michel Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
M. Nicholas	Nicholas, Michel	http://vocab.getty.edu/ulan/500264826
E. Q. Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
E. Q. Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
M Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
E Q Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
M E. Q. Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
M. Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
M. E. Q. Nicholson	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
Myers, Elsie Queen	Nicholson, E. Q.	http://vocab.getty.edu/ulan/500159424	http://id.loc.gov/authorities/names/nr90018760
Ricardo María Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
M. Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
R M Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
M. Ricardo María Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
R. M. Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
M Ricardo María Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
M Navarrete y Fos	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
Fos, Ricardo María Navarrete	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
Navarrete y Fos, Ricardo	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
Navarrete y Fos, Ricardo M.	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
Navarrete, Ricardo	Navarrete y Fos, Ricardo María	http://vocab.getty.edu/ulan/500037232
William Cavendish, Duke of Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
W C Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
M Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
William Cavendish Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
W. C. Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
M. William Cavendish Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
M William Cavendish Newcastle	Newcastle, William Cavendish	http://vocab.getty.edu/ulan/500275878	http://id.loc.gov/authorities/names/n79144652
